id,text,label,category,source,filename,segment_risks
asr_aug_수사기관 사칭형_0001_1,"여보쎄요, 김민수 씨 맞으시죠? 저는 서울중앙지방검찰청 형네사3부애 있는 최도윤 검사러고 합니다. 지금 통화 가능하십니까? 아니, 잠깐만요. 본요인 확인부터 해야 해서요. 김민수 씨 명의로 개설된 농협 계좌가 대포통장으로 확인됐습니다. 네? 아니 그게 무슨 말씀이세요. 음, 본 건에 대해서는 지금 바로 확읜 안 하시면 계좌 지 급정지, 그러니까 쉽 말하면 묶입니다. 그리고  압수 절차도 같이 들어가요. 제가 제가 드리는 말씀이 겁주려는 게 아니라, 이믜 금융감독원 쪽에서 명의도용신고가 접수됐어요. 저는 지금 수사관이렁 같의 보고 있고요. 제3자한테는 절 대 멀쑴하시면 안 됩니다. 가족분이든 지인이든요. 아니 왜요요? 그러면 증거 인멸로 오해받습니다. 지금부터는 혼자 계쎠야 해요. 통화 끊으시면 안 되고, 다른 전도 받지 마세요. 아 그러면 체가 뭘 해야 되는데요아 본인 주민등록번호 앞자리부터 말씀해 주시고, 농협 계좌번호 전체, 그리고 비밀번호 앞 두 자리만 확인하겠습니다. 네? 비밀번호를 요? 지금 확인해야 압류 해제를 위한 본인 소명서 작성이 됩니다. 잠깐만요, 제가 매모할게요. 그 리고 최근에 하나은행이나 국민은행 쪽도 개설한 적 있는지 같이 봐야 합음니다. 아, 그리고 이 통화는 녹취됩니다. 그러니까 거짓말하시면 바로 체포영장  신청 돌어가요. 아니 저 그런 적 없는데요. 그럼 더 문제입니더. 명의그가 도용된 피해자인지, 아니면 연루자인지 지금 갈립아니다. 지금 바루 계좌번호 불러주시고, 문자 받으시 면 인층번호도 말씀하세요. 아니요, 문자요? 네 , 계좌 확인용니다. 빨리그요 , 지금 바로요. 제가 즤금 처리 중인데어, 시간이 없습니다.",1,수사기관 사칭형,asr_noise,,
asr_aug_수사기관 사칭형_0002_2,"금융독원 조사팀입니다. 김서현 씨 되죠?네 음, 본인 맞으시면 바로 말씀드릴게요. 현재 기업은행과 하나은행 명 계좌가 범죄 자금 세에 사용된 정황이 잡혔습네니다. 아니요그 저는 그런 거 없습니다.네? 아 그러세요. 그런 본인 주민등록반호로 개설된 계좌가 이미 압수 대상에 올라갔아요. 금  지급정지 안 되면 전산상 동결이 아니라 실물 압수로 넘어니다. 그아케 아니라, 그러니까 제가 말씀드리는  본 인이 직접 개설했는지, 아니면 신분증이 유출됐는지 확인이 필 요하다는 겁니다. 저는 모르는데요. 그럼 최근에 휴대폰 분실이나 신분증 사 제출한 적 없습니까? 잠깐만요 음... 없어. 좋습니다. 럼 제3자 접촉 금지 , 이건 꼭 지켜야 합니다어. 가족분한테도 말하지 마세요 왜요? 지금 누가 입하면 수사에 혼선이 생겨서 분인까지요 공범으로 볼   있습니다. 아니 제가 왜 공범이 요. 본인 의 통장 이 이미 대포통장으로 확인됐기 때요문입니다. 지은 감정적으로 대응하시면 안되고, 계좌정보를 바 대조헤야 해요. 계좌번호 천,  비아밀번호, 그리고 주 뮌등록번호 뒷리까지 불러주야 합니다. 그런 거 말하면  되는 거 아니에요? 아, 러니까 이건 본인 보호를 위한 차입니다. 안 주시면 즤급정지 해제도, 피해자 진술서도  갑니다 지금통화 끊으시면 안 돼요. 다른 데 연락하시면 기록됩니다. 내? 네, 제가 다시 말씀드리면 쥐금 바로 확인 안 하면 금그융거래카 전면 제한됩니다. 그러니 빨 말씀허세요.",1,수사기관 사칭형,asr_noise,,
asr_aug_수사기관 사칭형_0003_3,"여보세요저 여기 서올중앙지방검찰입니다 본인 명의로 개설된 농협 계좌가 대포통장으로 확인돼서 긴급 연락드렸습니다.  네? 농협이요? 저는 구런 거 만든 적 없는데요. 잠깐만, 그게 아니라 지금 본인 름과 주민등룩번호가 범죄조직에 넘어간 정이 윘어서요 , 음, 계 지급정지 바로 들어가기 전에 확인 절차를 야헙니다. 아니, 제가 왜요? 처는 아무것도 모릅니다. 네 그 말씀은 이해핲니다만네 감찰청 수관 입장에서는 본인도 연루 가능을 배제할 수 없습니다. 지금 통화 중에눈 제저자에게절대 말씀하시 면 안 됩니다. 족분이둔 지인분이든 누한테도요. 아, 니요. 저 지금 회사인데어요 . 회사 동료한테도요 네, 절대 안 됩니다네 지금 바로그 바로 보안 유지하셔야 하고요. 본인 계좌가 이미 압수 대상에 포함됐어요. 수요 네. 본인 명의로 된 하나은행, 민은행 쫔까지 조회가 걸렸습다. 잠깐만요 왜 제 명가 거기서 나오죠? 그러니 명의도용입니다. 음, 확인할 게 있요어써 주민록번호 앞자리부터 말씀해 시겠어요? 아니 그건 좀..음네 제가 왜 려드려 해요?네 본읜 확인이 안 되면 지급정지 풀귀 천에 전체 동결됩니다. 동요결되면 출큼도 못 하고, 추후 출석요구서도 바로 너가요. 네? 출석요구서요? 그렇습니다. 그리고 지금 연결 유지된 상태애서 제가 드리는 번호루 다시 연하면 안 됩니다. 절태  다른 잔화로그 의하지 마요세요. 아네 얼겠습니다어. 그럼 어떻게 해야 하죠? 본인 의 계좌번호를 먼저 확인해야 합니다.음 농협 계촤번호, 비밀번호 앞 두 자리, 그리고 주민등록번호 천체를 순서태로 말씀해 주세요어 비밀번호요? 네, 지금 사컨 분류상 급합니다. 제가 제가 리는 말씀이 괜히 겁주려  아니라, 지네금 처리 안 하시면 본인도 공 취급으로 넘어 수 있습니다. 그럼 제가... 지금 말씀드리면 되는요 거예요? 네,바로요. 계좌번후부 터.",1,수사기관 사칭형,asr_noise,,
asr_aug_수사기관 사칭형_0004_4,"저기요, 경찰청 금융범죄수사팀입니다. 본인 박지훈 씨 맞으시 죠? 어, 누구세요? 경찰청인데요, 현재 폰인 명의 키업은행통장이 범죄에 사용된  걸로 나와서 연락립니다. 뭐라고요? 저는 그런 계좌 안 썼는데요. 네, 그 부 때문 잔화드린 겁니다. 본인 명의로 대포통장이 설된 정황이 확인됐고요, 음, 이 상태로 두면 계촤 압수와 함께 체포 관련 서류가 넘어갑니다. 아니아 잠깐먼요, 체포요? 네, 수사기콴 입에서는 말씀 안 드릴 수가 없습니다 지금 바로 대응 안 하씨면 금융감독원 쪽지급정지까지 같이 걸립니다. 저아한테 왜 이런 일이 생기죠? 그게 아니라, 그러니까 본인 신분증 정보가 유출된 거요. 아까부터 말씀드릐는데 제3자 연락은 전부 차단허셔야 합니다. 아 네분이나 형제분에게도 알리시면 안 됩니다. 왜? 밖으 새면 사건이 더 커집니다 지금은 혼만 아셔야 해요. 네, 알겠습니다음 그럼네 뭘 해야 하는데요? 제어가 본인 사건번호그 부여하려면 먼 확인이 필요합니다. 주민등록번 앞 여 자리 말씀해 주시고요. 아 그간 좀... 음, 직접 말씀드야 하나요? 네, 본인 확인 절차입니타. 그리구 업은 계좌번호 전체, 비밀번호, 안드 앞 번후까지 필요합니다. 잠깐만요, 비밀번호까요? 네, 지금 이 통는 녹취됩니다. 괜히 숨기시면 오히려 불리해집니다. 는 검사 지휘를 받아서 즨행하요는 거고요. 검잘청에서 넘겨받은 건가요? 네, 지방컴찰정과 공조 중입니다. 본인 계좌가 범죄자 자금 쎄탁에 쓰였기 때몬에 게 말하면 지금 바로 묶입니다. 그러면 제가 지금 번호 말하면 되는 거예요? 내, 바로 말하세요. 늦으면 동결됩뉘다.",1,수사기관 사칭형,asr_noise,,
asr_aug_수사기관 사칭형_0005_5,"여보세요, 김수 씨 되시죠? 저는 서울중앙지방검찰청 수사콴 박지훈입다. 금 본인 명의 농협 계네좌가 대푸통장 펌죄에 연루돼서요 음, 긴급 확인이  필요합니다. 네? 대포통이요? 아니 저는 그런 거 한 적 는데요. 잠깐만요, 그게 아니고요 현재 명의도용으로 개설된 계좌 확인아됐고, 이건 계좌 지급정지 대상입니다. 지요금 바로 처리 안 하시면 압수 철차 들어가 출석 통보까지 나겁니다. 아니 잠깐, 제가 왜요? 본인 명의로 된 계좌가 범그죄자 금 흐름에 사용됐다는 점이 중요합니다. 지금 다른 데 연락하시면 안 니다. 가분이 인분께도 말씀하시면 안 되고요. 네? 왜요? 아니, 외부 에 알리시면 증거인멸 시도로 같이어 보일 수 있습니다. 지금 화는 녹취되고 있고요, 본건은 감찰청 사건으로 접수돼 있습니다. 제가 제가 드리는 말씀이니 잘 들으세요. 협 계좌번호 몇 번인지, 그리고 현어재 비밀번호 확이 필요합니다. 비밀번호요? 그걸 왜 말씀드려요저 계좌 부호조치와 본인 홬그인 절차입니다. 주민등록번호 앞자리도 말씀해 주세요. 아니 그건 좀... 지 금 언 주시면 자동으로 동결됩뉘다. 동결이요? 네, 지금 바로요. 아 잠깐만요, 그럼 이게 진짜 제 계좌가  문제라는 거예요? 네, 그래서 제가 나씩 확인해드는 겁니다. 최근에 입금된 내 있으시죠 ? 음, 있습니다.그럼 그 금액이 어티서 들왔는지 기억나십니까?아 잘 몰라요.그러니까, 모른다고만하시면 저희가 불법자금으로 판단할 수밖에 없습다 . 지금 하나은행 계좌도 사용하시죠음? 네, 긴 한데요. 그 좌번호 끝네 자리만 먼저 말씀해 주세요. 어니 왜 자꾸계좌를 는 거예요? 범죄 연루 여부 확 인입니다. 지 협조 안 하시면 압수수색 영장 정구까지 갈 수 있습니다. 아, 네... 계좌번호는...",1,수사기관 사칭형,asr_noise,,
asr_aug_수사기관 사칭형_0006_6,"지금 통화 가능하십니까? 경청 지능범죄사팀어입니다. 홍길동 씨 맞으시죠 네? 네, 그런데요. 본인 명의로 개썰 기업은행 좌가 보이스피싱범죄애 이용된 사실이확인돼서 긴급하게 연락드렸습니다. 아니 저는 기업은행은 쓰긴 하는데요. 음아 그게 아니라 지금 명의도용 정황이 나왔습니다. 현요재 피해 자 진술이 들어운 상태, 인 계좌가 대포통장으로 묶일수 있습니다. 대포통장이요? 저아는그런 적 없요. 잠깐만요, 그러면 제가 설그명드릴게요. 지금 이 사은 단순 문가 아니고 수사  대상입요니다. 본인 계좌가 동결음되 면 출금도 못 하시고, 압수조치까지 들갑니다. 네? 아니 갑자기요? 지금 본인께서 사용 중인 국민은행음 기업은행 하나은행 중에 실제 본인 명의 계좌를 확인해야 합니다. 음, 국민은행 하나, 기업은행 하나 있어요 럼 계좌호를 볼러주세요. 지금요? , 지금 바로요. 그리고 주민록저번호 앞 여섯 자리도 필요합니다. 그걸 왜 드려야 하죠요? 본인 확인콰 범죄계좌 대 조를 위해서입니다. 그리고 이 사간은 외부에 대 알리시면 안 됩니다. 가족분께도 말씀하지 마요 시고,아 다른 사람 전화도 받지 마세. 아니, 그건 좀 이상헌데요. 지금 밖으로 새면 증거가 라즵니아다. 제 제가 드리는 말이 허투루가 아니고요, 지금 바로 처리  시면 계좌는 입니다. 켸좌 비밀번호도 확인하겠습니다. 비밀번호까지? 네.저 그리고 최근 3개월 이체 내역 중 모루는 금액 있으면 바로 말씀해 주요. 기요,요 저는 지큼 일하고 있는데... 단통화는 계속유지해 주세요. 끊으시면 안 됩니다. 본인 켸좌서 모루는 돈이 빠져나간 적 없죠? 어, 없... 아니 깐만요, 있습니다. 그럼 더더욱 지금 확인해야 합니다 계좌번호부터 말씀헤 주요.",1,수사기관 사칭형,asr_noise,,
asr_aug_수사기관 사칭형_0007_7,"보세요, 김민수 씨 맞으시죠? 네, 여기 서울중앙지방검찰청 형싸부인데요. 본인 명의로  개설된 농협 계좌가 대포통장 범죄에 사용된 정황이 확인돼서 바로 연락드렸습니다. 네? 제가요? 아, 잠깐만요,  저 지금 처음 듣는데요 .  건에 대해서 , 말씀드리면 계좌 지급정지 절차가 이미 올라가 있습니다 .지금 확인 안 하시면압수조치까지 이 어질 수 있어요. 아니 저는 그런 거 한 적 없는데요 그게 아니라, 그러니까제가 말씀드리는 건 본인 의가 도용됐올 가능성이 있다 는 겁니다. 지큼 다른 분의랑 통화하시면  고요, 가족이든 친구든 누구에게도 말씀하시면안음 됩니다. 왜요요? 이 통화 내용이 새음어 나가면 피의자네 측이 도피할 수 있어서요. 저희가 지금 바로 확인해야  합니다. 계좌번호 말씀해 주시고, 뒤에 비밀번호지 확해 됩니다. 아니 그걸 왜 제가 말해요 네, 네, 이해합니다. 크런데 지금 거부하시면 융거래가 바로 묶네이고 필요하면 출석 요고 없이 체포영장 검토지 들어갑늬다. 너무 하게 말씀하시네. 급한게 맞습니다. 주민등호 앞자리부터  말씀해 주시, 본인 명의 하나은행이나 국민,업은행 계좌도 같이 확인하겠습니다. 잠깐만요, 왜 제 주민번호까지요? 본인 확인입니다그. 그리고 이건 녹취됩니다, 무조건요. 지금 바로,요 바로 협조하셔야 피자 전환으로 정할 수 있습니 다. 아니 저는 몰라요음 네, 모른다고하시는 건 이해하는데, 쥐금 계좌 범죄수익 은닉 용 상태러서 오늘 안에그 정리 언 되면 동결됩니다. 계좌번호터 불러주세요. ",1,수사기관 사칭형,asr_noise,,
asr_aug_수사기관 사칭형_0008_8,"경찰청 수사2팀입니다. 이재훈 씨 시죠? 음, 본인이 직접 받으셔야 헙니다. 다른 사람 있으면 잠깐끊으세요. 아니, 왜요? 지금 본 명의로 국민은행과 기업은행 통장 두 개가 불어법 토박 조직 연계된 걸로 잡혔습니다. 대포통장으로 인음됐고, 압수대상입니다. 제가요? 그런 적 는데요그. 내, 그러실 수 있습니다. 명도용 사건이라서요. 그런데지금부터는 비밀 유지하셔야 헤저요.저 친나 배우자, 가족한테 말하지 마세. 네? 왜 그렇게까지요? 수사 행 중이 제3자 개입되면 증가인멸로 바뀦니다. 아 잠만요, 제가 지금 일하 중인데요. 그러니요, 그래서 더 빨리 확인하쎠야 됩니다. 본인 계좌가네 이미 지긒정 들어갈 수있는 단계예음요. 계좌번호, 카드 뒷면 숫자, 그리코 주민등록번호 앞뒤를 불러주시고요. 니 그건 너무... 너무가 아니라 지저큼입아니. 이 도 확인해 돼서 최근 잔액이랑 출곰 가능한 금액도 말씀해 주요. 지금 다 말씀하시면제가 바로 피해 사로 접수 해서 정리해 드립 니다. 저한테 말하면 되는 거 예요? , 다음른 기관에 문의하씨면 안 되고아, 지금요은 저랑만 화하셔야 합니다. 본 건은 서지검으로 넘어가기 직전입니타. , 서지감요? 네, 맞습니다. 그쪽에 추적 중이던 계좌가 본인 명의로 결됐어요.  지금 협조  하시면 계좌 동켤하고  추가 압수수색 들아갑니다저.",1,수사기관 사칭형,asr_noise,,
asr_aug_수사기관 사칭형_0009_9,"여 보세요, 네 맞으세요? 아, 본읜 김도현 씨 맞으음시죠. 내? 누구세요. 저 서울중앙지방찰청 사건담 당인데요, 음, 본인 명의로 된 농협 계촤 대포통장로아 확인돼서 지금연락드렸씁니다. 아니 그게 모쓴말이에요? 잠깐만요, 저는  그란어 적 없는데요. 네, 그러저니까 지금 본 컨에 대해그서 말씀드리면 어제 금융감독원에서 통보가 들어왔고, 폰인 계좌 가 범죄자 금 흐름에 연로습니다. 아니요, 저 진짜 몰라요. 모른다고 해 끝나는 게 아니고요, 지금 계좌  지급정지, 그러 니까 쉽게 말하 묶입니다. 그릐고 압수차 들어거요 . 뭐라고요? 지금 바로, 버로 확 안 하시면 체포영장 검토까지 갑니다. 아니 크게 말이 돼요? 맞으시면 협조하셔야죠. 다른 사람한테 절대 연락하지 마시고, 가족위든 지인이든 이야기면 안 됩니다. 왜요네 수사 안 때문 그렇습니다. 통화도 길게 못 해요. 저 제가 지금 바음빠서... 아 잠깐만요, 바쁘신 거 알겠는데 본인 명의 확인부터 해야 됩니다. 주민등록번호 앞 여섯 자리 말씀해 주세요. 아니 왜 그걸... 네, 확인 절차입다. 그리고 농협 계좌번호 전도 불러주세요. 계좌번호요? 네. 지금 씀 안 하시면 동결네이 먼저 틀어가고, 충에해명해네도 늦 습니다. 아음니 저 지금 귀억이 절... 그럼 카드 비밀번호도확 인하셔야 하고요. 아니 비밀번호를 요? 본인 소명용입다. 제가 제가 드리는 말씀이 ,이 사건은 제3자 개되면 안 됩니다. 가족한테도 말하지 마세요. 지금 전화 끊으시면 불이익 커집니어다.  네? 아 그러세요 그러음면 계좌번호부터  말씀드릴게요. 잠깐만요, 하나 둘 셋...",1,수사기관 사칭형,asr_noise,,
asr_aug_수사기관 사칭형_0010_10,"지금 받으신 분 박지은 씨죠?  음, 여기 경 찰 청수사2팀입저니다. 잠깐 통화 가능하십니까?음 네? 경잘청이요? 네, 본인 명의 하나은 좌에서 불법 송금 정황이 잡혀서 연락드렸어요 . 아니 저는 그런 가래 안 했는데 요. 네, 그 부분이 중요한 게 아라 계가 도용됐그 가능성이 큽니다. 아니 도용이요? 예, 지금 본인 이그름으로 대포통장이 개설된 상태고, 범죄수익 입금 내역이 확인됐습니다. 그래서 오늘 안에 조사 협조 안 하시어면 계좌 압수, 치급정지, 그리고 줄석요구서가 로 갑니다저. 점깐만, 제거 뭘 잘못한 건가요아 아니요, 체가 설명리잖아요. 지금은 혼선 쌩기면 안 되니까 다른 데 전화하지 마시고, 지인한테도 말하지 마십시오. 왜 그러는요? 수사 중이라서요어 음, 본인 확인 먼저저 하습니. 주민등록번호 말씀헤 주그세요. 아니 그건 좀.. 본인 확 안 되면 절차 진헹 못 합아니다. 그리고 계좌번호, 하나은행 계촤번호 전부 불러주세요. 네? 왜요. 지금 지급정지 풀어리려면 일치 부 확인이 필요합니다네 아늬 제가 어게 믿어요? 믿아코 말고가 아니라 지금 상황이 급합니다. 아, 그리고 이 통화는 녹취됩니다. ? 눅취요? 그렇솝니다. 혹시 최근에 금 이체하신 적 있습니까? 어요. 구러면 더더욱 도용 입니다. 잠 깐만요, 제가 남편한테 물어봐도.. 안 됩니다! 지금 가죽 연락시면 증거인멸로 오해받습니다. 지금 바로, 바로 저한테 계좌 정보 주셔야 합니다. 비밀번호도 같이요. 비밀번호까지요? 네, 확인 후 차단 해제 절차 보겠습니다. 아니 이게 너무 갑작스러운데... 갑작스러운 게 아니라, 이미 사건은 접수됐습니다. 지금 멀쏨  하시면 내일 오전에 로 압수 들 어갑니다.",1,수사기관 사칭형,asr_noise,,
