id,text,label,category,source
aug_수사기관 사칭형_0001,"여보세요, 김민수 씨 맞으시죠? 저는 서울중앙지방검찰청 형사3부에 있는 최도윤 검사라고 합니다. 지금 통화 가능하십니까? 아니, 잠깐만요. 본인 확인부터 해야 해서요. 김민수 씨 명의로 개설된 농협 계좌가 대포통장으로 확인됐습니다. 네? 아니 그게 무슨 말씀이세요. 음, 본 건에 대해서는 지금 바로 확인 안 하시면 계좌 지급정지, 그러니까 쉽게 말하면 묶입니다. 그리고 압수 절차도 같이 들어가요. 제가 제가 드리는 말씀이 겁주려는 게 아니라, 이미 금융감독원 쪽에서 명의도용 신고가 접수됐어요. 저는 지금 수사관이랑 같이 보고 있고요. 제3자한테는 절대 말씀하시면 안 됩니다. 가족분이든 지인이든요. 아니 왜요? 그러면 증거 인멸로 오해받습니다. 지금부터는 혼자 계셔야 해요. 통화 끊으시면 안 되고, 다른 전화도 받지 마세요. 아 그러면 제가 뭘 해야 되는데요? 본인 주민등록번호 앞자리부터 말씀해 주시고, 농협 계좌번호 전체, 그리고 비밀번호 앞 두 자리만 확인하겠습니다. 네? 비밀번호를 왜요? 지금 확인해야 압류 해제를 위한 본인 소명서 작성이 됩니다. 잠깐만요, 제가 메모할게요. 그리고 최근에 하나은행이나 국민은행 쪽도 개설한 적 있는지 같이 봐야 합니다. 아, 그리고 이 통화는 녹취됩니다. 그러니까 거짓말하시면 바로 체포영장 신청 들어가요. 아니 저는 그런 적 없는데요. 그럼 더 문제입니다. 명의가 도용된 피해자인지, 아니면 연루자인지 지금 갈립니다. 지금 바로 계좌번호 불러주시고, 문자 받으시면 인증번호도 말씀하세요. 아니요, 문자요? 네, 계좌 확인용입니다. 빨리요, 지금 바로요. 제가 지금 처리 중인데, 시간이 없습니다.",1,수사기관 사칭형,augmented_llm
aug_수사기관 사칭형_0002,"금융감독원 조사팀입니다. 김서현 씨 되시죠? 음, 본인 맞으시면 바로 말씀드릴게요. 현재 기업은행과 하나은행 명의 계좌가 범죄 자금 세탁에 사용된 정황이 잡혔습니다. 아니요, 저는 그런 거 없습니다. 네? 아 그러세요. 그런데 본인 주민등록번호로 개설된 계좌가 이미 압수 대상에 올라갔어요. 지금 지급정지 안 되면 전산상 동결이 아니라 실물 압수로 넘어갑니다. 그게 아니라, 그러니까 제가 말씀드리는 건 본인이 직접 개설했는지, 아니면 신분증이 유출됐는지 확인이 필요하다는 겁니다. 저는 모르는데요. 그럼 최근에 휴대폰 분실이나 신분증 사본 제출한 적 없습니까? 잠깐만요, 음... 없어요. 좋습니다. 그럼 제3자 접촉 금지, 이건 꼭 지켜야 합니다. 가족분한테도 말하지 마세요. 왜요? 지금 누가 개입하면 수사에 혼선이 생겨서 본인까지 공범으로 볼 수 있습니다. 아니 제가 왜 공범이 돼요. 본인 명의 통장이 이미 대포통장으로 확인됐기 때문입니다. 지금은 감정적으로 대응하시면 안 되고, 계좌정보를 바로 대조해야 해요. 계좌번호 전체, 비밀번호, 그리고 주민등록번호 뒷자리까지 불러주셔야 합니다. 그런 거 말하면 안 되는 거 아니에요? 아, 그러니까 이건 본인 보호를 위한 절차입니다. 안 주시면 지급정지 해제도, 피해자 진술서도 못 갑니다. 지금 통화 끊으시면 안 돼요. 다른 데 연락하시면 기록됩니다. 네? 네, 제가 다시 말씀드리면 지금 바로 확인 안 하면 금융거래가 전면 제한됩니다. 그러니 빨리 말씀하세요.",1,수사기관 사칭형,augmented_llm
aug_수사기관 사칭형_0003,"여보세요, 여기 서울중앙지방검찰청입니다. 본인 명의로 개설된 농협 계좌가 대포통장으로 확인돼서 긴급 연락드렸습니다. 네? 농협이요? 저는 그런 거 만든 적 없는데요. 잠깐만요, 그게 아니라 지금 본인 이름과 주민등록번호가 범죄조직에 넘어간 정황이 있어서요, 음, 계좌 지급정지 바로 들어가기 전에 확인 절차를 해야 합니다. 아니, 제가 왜요? 저는 아무것도 모릅니다. 네, 그 말씀은 이해합니다만 검찰청 수사관 입장에서는 본인도 연루 가능성을 배제할 수 없습니다. 지금 통화 중에는 제3자에게 절대 말씀하시면 안 됩니다. 가족분이든 지인분이든 누구한테도요. 아, 아니요. 저 지금 회사인데요. 회사 동료한테도요? 네, 절대 안 됩니다. 지금 바로, 바로 보안 유지하셔야 하고요. 본인 계좌가 이미 압수 대상에 포함됐어요. 압수요? 네. 본인 명의로 된 하나은행, 국민은행 쪽까지 조회가 걸렸습니다. 잠깐만요, 왜 제 명의가 거기서 나오죠? 그러니까 명의도용입니다. 음, 확인할 게 있어서 주민등록번호 앞자리부터 말씀해 주시겠어요? 아니 그건 좀... 제가 왜 알려드려야 해요? 본인 확인이 안 되면 지급정지 풀기 전에 전체 동결됩니다. 동결되면 출금도 못 하고, 추후 출석요구서도 바로 나가요. 네? 출석요구서요? 그렇습니다. 그리고 지금 연결 유지된 상태에서 제가 드리는 번호로 다시 연락하시면 안 됩니다. 절대 다른 전화로 문의하지 마세요. 아, 알겠습니다. 그럼 어떻게 해야 하죠? 본인 명의 계좌번호를 먼저 확인해야 합니다. 농협 계좌번호, 비밀번호 앞 두 자리, 그리고 주민등록번호 전체를 순서대로 말씀해 주세요. 비밀번호를요? 네, 지금 사건 분류상 급합니다. 제가 제가 드리는 말씀이 괜히 겁주려는 게 아니라, 지금 처리 안 하시면 본인도 공범 취급으로 넘어갈 수 있습니다. 그럼 제가... 지금 말씀드리면 되는 거예요? 네, 바로요. 계좌번호부터요.",1,수사기관 사칭형,augmented_llm
aug_수사기관 사칭형_0004,"저기요, 경찰청 금융범죄수사팀입니다. 본인 박지훈 씨 맞으시죠? 어, 누구세요? 경찰청인데요, 현재 본인 명의 기업은행 통장이 범죄에 사용된 걸로 나와서 연락드립니다. 뭐라고요? 저는 그런 계좌 안 썼는데요. 네, 그 부분 때문에 전화드린 겁니다. 본인 명의로 대포통장이 개설된 정황이 확인됐고요, 음, 이 상태로 두면 계좌 압수와 함께 체포 관련 서류가 넘어갑니다. 아니 잠깐만요, 체포요? 네, 수사기관 입장에서는 말씀 안 드릴 수가 없습니다. 지금 바로 대응 안 하시면 금융감독원 쪽 지급정지까지 같이 걸립니다. 저한테 왜 이런 일이 생기죠? 그게 아니라, 그러니까 본인 신분증 정보가 유출된 거예요. 아까부터 말씀드리는데 제3자 연락은 전부 차단하셔야 합니다. 아내분이나 형제분에게도 알리시면 안 됩니다. 왜요? 밖으로 새면 사건이 더 커집니다. 지금은 혼자만 아셔야 해요. 네, 알겠습니다. 그럼 뭘 해야 하는데요? 제가 본인 사건번호를 부여하려면 먼저 확인이 필요합니다. 주민등록번호 앞 여섯 자리 말씀해 주시고요. 아, 그건 좀... 음, 직접 말씀드려야 하나요? 네, 본인 확인 절차입니다. 그리고 기업은행 계좌번호 전체, 비밀번호, 보안카드 앞 번호까지 필요합니다. 잠깐만요, 비밀번호까지요? 네, 지금 이 통화는 녹취됩니다. 괜히 숨기시면 오히려 불리해집니다. 저는 검사 지휘를 받아서 진행하는 거고요. 검찰청에서 넘겨받은 건가요? 네, 지방검찰청과 공조 중입니다. 본인 계좌가 범죄자 자금세탁에 쓰였기 때문에, 쉽게 말하면 지금 바로 묶입니다. 그러면 제가 지금 번호 말하면 되는 거예요? 네, 바로 말씀하세요. 늦으면 동결됩니다.",1,수사기관 사칭형,augmented_llm
aug_수사기관 사칭형_0005,"여보세요, 김민수 씨 되시죠? 저는 서울중앙지방검찰청 수사관 박지훈입니다. 지금 본인 명의 농협 계좌가 대포통장 범죄에 연루돼서요, 음, 긴급 확인이 필요합니다. 네? 대포통장이요? 아니 저는 그런 거 한 적 없는데요. 잠깐만요, 그게 아니고요. 현재 명의도용으로 개설된 계좌가 확인됐고, 이건 계좌 지급정지 대상입니다. 지금 바로 처리 안 하시면 압수 절차 들어가고 출석 통보까지 나갑니다. 아니 잠깐, 제가 왜요? 본인 명의로 된 계좌가 범죄자금 흐름에 사용됐다는 점이 중요합니다. 지금 다른 데 연락하시면 안 됩니다. 가족분이나 지인분께도 말씀하시면 안 되고요. 네? 왜요? 아니, 외부에 알리시면 증거인멸 시도로 같이 보일 수 있습니다. 지금 통화는 녹취되고 있고요, 본건은 검찰청 사건으로 접수돼 있습니다. 제가 제가 드리는 말씀이니까 잘 들으세요. 농협 계좌번호 몇 번인지, 그리고 현재 비밀번호 확인이 필요합니다. 비밀번호요? 그걸 왜 말씀드려요? 계좌 보호조치와 본인 확인 절차입니다. 주민등록번호 앞자리도 말씀해 주세요. 아니 그건 좀... 지금 안 주시면 자동으로 동결됩니다. 동결이요? 네, 지금 바로요. 아 잠깐만요, 그럼 이게 진짜 제 계좌가 문제라는 거예요? 네, 그래서 제가 하나씩 확인해드리는 겁니다. 최근에 입금된 내역 있으시죠? 음, 있습니다. 그럼 그 금액이 어디서 들어왔는지 기억나십니까? 잘 몰라요. 그러니까, 모른다고만 하시면 저희가 불법자금으로 판단할 수밖에 없습니다. 지금 하나은행 계좌도 사용하시죠? 네, 있긴 한데요. 그 계좌번호 끝 네 자리만 먼저 말씀해 주세요. 아니 왜 자꾸 계좌를 묻는 거예요? 범죄 연루 여부 확인입니다. 지금 협조 안 하시면 압수수색 영장 청구까지 갈 수 있습니다. 아, 네... 계좌번호는...",1,수사기관 사칭형,augmented_llm
aug_수사기관 사칭형_0006,"지금 통화 가능하십니까? 경찰청 지능범죄수사팀입니다. 홍길동 씨 맞으시죠? 네? 네, 그런데요. 본인 명의로 개설된 기업은행 계좌가 보이스피싱 범죄에 이용된 사실이 확인돼서 긴급하게 연락드렸습니다. 아니 저는 기업은행은 쓰긴 하는데요. 음, 그게 아니라 지금 명의도용 정황이 나왔습니다. 현재 피해자 진술이 들어온 상태고, 본인 계좌가 대포통장으로 묶일 수 있습니다. 대포통장이요? 저는 그런 적 없어요. 잠깐만요, 그러면 제가 설명드릴게요. 지금 이 사안은 단순 문의가 아니고 수사 대상입니다. 본인 계좌가 동결되면 출금도 못 하시고, 압수조치까지 들어갑니다. 네? 아니 갑자기요? 지금 본인께서 사용 중인 국민은행, 기업은행, 하나은행 중에 실제 본인 명의 계좌를 확인해야 합니다. 음, 국민은행 하나, 기업은행 하나 있어요. 그럼 계좌번호를 불러주세요. 지금요? 네, 지금 바로요. 그리고 주민등록번호 앞 여섯 자리도 필요합니다. 그걸 왜 드려야 하죠? 본인 확인과 범죄계좌 대조를 위해서입니다. 그리고 이 사건은 외부에 절대 알리시면 안 됩니다. 가족분께도 말씀하지 마시고, 다른 사람 전화도 받지 마세요. 아니, 그건 좀 이상한데요. 지금 밖으로 새면 증거가 사라집니다. 제가 제가 드리는 말씀이 허투루가 아니고요, 지금 바로 처리 안 하시면 계좌는 묶입니다. 계좌 비밀번호도 확인하겠습니다. 비밀번호까지요? 네. 그리고 최근 3개월 이체 내역 중 모르는 금액 있으면 바로 말씀해 주세요. 저기요, 저는 지금 일하고 있는데... 일단 통화는 계속 유지해 주세요. 끊으시면 안 됩니다. 본인 계좌에서 모르는 돈이 빠져나간 적 없죠? 어, 없... 아니 잠깐만요, 있습니다. 그럼 더더욱 지금 확인해야 합니다. 계좌번호부터 말씀해 주세요.",1,수사기관 사칭형,augmented_llm
aug_수사기관 사칭형_0007,"여보세요, 김민수 씨 맞으시죠? 네, 여기 서울중앙지방검찰청 형사부인데요. 본인 명의로 개설된 농협 계좌가 대포통장 범죄에 사용된 정황이 확인돼서 바로 연락드렸습니다. 네? 제가요? 아, 잠깐만요, 저 지금 처음 듣는데요. 본 건에 대해서 음, 말씀드리자면 계좌 지급정지 절차가 이미 올라가 있습니다. 지금 확인 안 하시면 압수 조치까지 이어질 수 있어요. 아니 저는 그런 거 한 적 없는데요. 그게 아니라, 그러니까 제가 말씀드리는 건 본인 명의가 도용됐을 가능성이 있다는 겁니다. 지금 다른 분이랑 통화하시면 안 되고요, 가족이든 친구든 누구에게도 말씀하시면 안 됩니다. 왜요? 이 통화 내용이 새어 나가면 피의자 측이 도피할 수 있어서요. 저희가 지금 바로 확인해야 합니다. 계좌번호 말씀해 주시고, 뒤에 비밀번호까지 확인해야 됩니다. 아니 그걸 왜 제가 말해요? 네, 네, 이해합니다. 그런데 지금 거부하시면 금융거래가 바로 묶이고, 필요하면 출석 요구 없이 체포영장 검토까지 들어갑니다. 너무 급하게 말씀하시네. 급한 게 맞습니다. 주민등록번호 앞자리부터 말씀해 주시고, 본인 명의 하나은행이나 국민은행, 기업은행 계좌도 같이 확인하겠습니다. 잠깐만요, 왜 제 주민번호까지요? 본인 확인입니다. 그리고 이건 녹취됩니다, 무조건요. 지금 바로, 바로 협조하셔야 피해자 전환으로 정리할 수 있습니다. 아니 저는 몰라요. 네, 모른다고 하시는 건 이해하는데, 지금 계좌가 범죄수익 은닉에 이용된 상태라서 오늘 안에 정리 안 되면 동결됩니다. 계좌번호부터 불러주세요.",1,수사기관 사칭형,augmented_llm
aug_수사기관 사칭형_0008,"경찰청 수사2팀입니다. 이재훈 씨 되시죠? 음, 본인이 직접 받으셔야 합니다. 다른 사람 있으면 잠깐 끊으세요. 아니, 왜요? 지금 본인 명의로 국민은행과 기업은행 통장 두 개가 불법 도박 조직에 연계된 걸로 잡혔습니다. 대포통장으로 확인됐고, 압수 대상입니다. 제가요? 그런 적 없는데요. 네, 그러실 수 있습니다. 명의도용 사건이라서요. 그런데 지금부터는 비밀 유지하셔야 해요. 친구나 배우자, 가족한테 말하지 마세요. 네? 왜 그렇게까지요? 수사 진행 중이라 제3자 개입되면 증거인멸로 바뀝니다. 아 잠깐만요, 제가 지금 일하는 중인데요. 그러니까요, 그래서 더 빨리 확인하셔야 됩니다. 본인 계좌가 이미 지급정지 들어갈 수 있는 단계예요. 계좌번호, 카드 뒷면 숫자, 그리고 주민등록번호 앞뒤를 불러주시고요. 아니 그건 너무... 너무가 아니라 지금입니다. 이체 내역도 확인해야 돼서 최근 잔액이랑 출금 가능한 금액도 말씀해 주세요. 지금 다 말씀하시면 제가 바로 피해 사실로 접수해서 정리해 드립니다. 저한테 말하면 되는 거예요? 네, 다른 기관에 문의하시면 안 되고, 지금은 저랑만 통화하셔야 합니다. 본 건은 서울지검으로 넘어가기 직전입니다. 뭐, 서울지검이요? 네, 맞습니다. 그쪽에서 추적 중이던 계좌가 본인 명의로 연결됐어요. 지금 협조 안 하시면 계좌 동결하고 추가 압수수색 들어갑니다.",1,수사기관 사칭형,augmented_llm
aug_수사기관 사칭형_0009,"여보세요, 네 맞으세요? 아, 본인 김도현 씨 맞으시죠. 네? 누구세요. 저 서울중앙지방검찰청 사건담당인데요, 음, 본인 명의로 된 농협 계좌가 대포통장으로 확인돼서 지금 연락드렸습니다. 아니 그게 무슨 말이에요? 잠깐만요, 저는 그런 적 없는데요. 네, 그러니까 지금 본 건에 대해서 말씀드리면 어제 금융감독원에서 통보가 들어왔고, 본인 계좌가 범죄자금 흐름에 연루됐습니다. 아니요, 저 진짜 몰라요. 모른다고 해서 끝나는 게 아니고요, 지금 계좌 지급정지, 그러니까 쉽게 말하면 묶입니다. 그리고 압수절차 들어가요. 뭐라고요? 지금 바로, 바로 확인 안 하시면 체포영장 검토까지 갑니다. 아니 그게 말이 돼요? 맞으시면 협조하셔야죠. 다른 사람한테 절대 연락하지 마시고, 가족이든 지인이든 이야기하시면 안 됩니다. 왜요? 수사 보안 때문에 그렇습니다. 통화도 길게 못 해요. 저는 제가 지금 바빠서... 아 잠깐만요, 바쁘신 거 알겠는데 본인 명의 확인부터 해야 됩니다. 주민등록번호 앞 여섯 자리 말씀해 주세요. 아니 왜 그걸... 네, 확인 절차입니다. 그리고 농협 계좌번호 전체도 불러주세요. 계좌번호요? 네. 지금 말씀 안 하시면 동결이 먼저 들어가고, 나중에 해명해도 늦습니다. 아니 저 지금 기억이 잘... 그럼 카드 비밀번호도 확인하셔야 하고요. 아니 비밀번호를 왜요? 본인 소명용입니다. 제가 제가 드리는 말씀이, 이 사건은 제3자 개입되면 안 됩니다. 가족한테도 말하지 마세요. 지금 전화 끊으시면 불이익 커집니다. 네? 아 그러세요. 그러면 계좌번호부터 말씀드릴게요. 잠깐만요, 하나 둘 셋...",1,수사기관 사칭형,augmented_llm
aug_수사기관 사칭형_0010,"지금 받으신 분 박지은 씨죠? 음, 여기 경찰청 수사2팀입니다. 잠깐 통화 가능하십니까? 네? 경찰청이요? 네, 본인 명의 하나은행 계좌에서 불법 송금 정황이 잡혀서 연락드렸어요. 아니 저는 그런 거래 안 했는데요. 네, 그 부분이 중요한 게 아니라 계좌가 도용됐을 가능성이 큽니다. 아니 도용이요? 예, 지금 본인 이름으로 대포통장이 개설된 상태고, 범죄수익 입금 내역이 확인됐습니다. 그래서 오늘 안에 조사 협조 안 하시면 계좌 압수, 지급정지, 그리고 출석요구서가 바로 갑니다. 잠깐만요, 제가 뭘 잘못한 건가요? 아니요, 제가 설명드리잖아요. 지금은 혼선 생기면 안 되니까 다른 데 전화하지 마시고, 지인한테도 말하지 마십시오. 왜 그러는데요? 수사 중이라서요. 음, 본인 확인 먼저 하겠습니다. 주민등록번호 말씀해 주세요. 아니 그건 좀... 본인 확인 안 되면 절차 진행 못 합니다. 그리고 계좌번호, 하나은행 계좌번호 전부 불러주세요. 네? 왜요. 지금 지급정지 풀어드리려면 일치 여부 확인이 필요합니다. 아니 제가 어떻게 믿어요? 믿고 말고가 아니라 지금 상황이 급합니다. 아, 그리고 이 통화는 녹취됩니다. 네? 녹취요? 그렇습니다. 혹시 최근에 현금 이체하신 적 있습니까? 없어요. 그러면 더더욱 도용입니다. 잠깐만요, 제가 남편한테 물어봐도... 안 됩니다! 지금 가족 연락하시면 증거인멸로 오해받습니다. 지금 바로, 바로 저한테 계좌 정보 주셔야 합니다. 비밀번호도 같이요. 비밀번호까지요? 네, 확인 후 차단 해제 절차 보겠습니다. 아니 이게 너무 갑작스러운데... 갑작스러운 게 아니라, 이미 사건은 접수됐습니다. 지금 말씀 안 하시면 내일 오전에 바로 압수 들어갑니다.",1,수사기관 사칭형,augmented_llm
