id,text,label,category,source,filename,segment_risks
asr_aug_수사기관 사칭형_0001_1,"여보쎄요, 네, 인 김재 씨 맞으십니까? 아, 잠깐만요. 서네울중앙쥐방검찰청 형사부서네 연락드렸습니다. 즤금 퉁그화 가능신지 먼저 확인두릴케요요 저희가 인 명의루 개설된 농혚 계촤가대포통장으로 인돼서요, 긴으로 말씀드리는 겁요니다. 뭐라고요? 농협의요? 네, 농협이고요, 나 계좌도 함께 연관퇘 습니다. 아, 그러니까 인께서 직접 개설헌 적이 없타는 말씀신 죠?아 네. 알겠습니. 그럼 일단 안심하시고, 대신 지금부터는 제 말씀 끊지 마시 그대로 따라와음 주세요. 본 건은 던순 확인요이 아니라 이미 금융사기 조직 본인정가 유출된 사간으로 들어가 있습니다아 현재 압수쌕 과정에서 본인 명의로 된 통장 2건이아 팔견네됐고, 그 안에 범죄자금이 입금된 상태라서 계좌 지급정쥐요 그니까 쉽게 말면 묶는 조치가 들 어가게 돼요. 묶인다고요그 네, 바요 지금 치어금 버 처리아 안 하시 본인 명의 천체금융거래가 추가로 동결퇼음 수어 있습니다. 아 잠깐만요 제가 설명을 드리면요, 이건 피해자 포호 절차입니다. 본읜께서 아 가족분, 지인분, 은행그 직원분과는 연락하시면 안 됩니다네 특히 금은 제3차에게 말쑴하시면 안 돼요. 왜? 이유가 뭐냐고요? 현재 소멍위 어져서 외부새면 범인어들의 좌를 도 자금으로 빼돌립니다. 그어러니까 비밀 유지하셔야 하고, 저 희와 먼 진행하셔야 니다. 이 통화 는 녹취됩니다, 그리 본인도 녹취  동의하신 걸루 기록 남습니다. 네. 지금 본인 확인올 위해 주민번후 앞자리 멀하시고, 사용 중인 계좌가 농협 외어에 하나은행, 국민은행, 기업은행 중 뭐카 잇는지 멀요씀해 주새요 아아니 그걸 왜네요? 본인 명의로 추루 묶을음  계좌가 있는지 확인 허는 절차읩니다  안 말씀하쉬면검찰 쪽 에서네 일괄 압수로 넘어가요. 그러니 지금 파로 멀씀하셔야 됩니다.  아, 깐만요. 제가 제가 트뤼는 말쏨이 겁주는 게 아저니라, 본어 부호예요혹씨 최군에 퉁장 도, 카드 도, 대출 조회 이런 거 하신 적 전혀 없으시죠요? 없어요. 네, 니다. 그람 명의용  피해자 가능이 높습니다 그럼 계좌번호 뒷자 확하겠습니아다. 허나 행 끝 네 자리  말저씀해 추세요. 잠깐만요 메모해 두세요. 지금 바 확인면 동결 전 해제 철차로 돌릴  습니다.",1,수사기관 사칭형,asr_noise,,
asr_aug_수사기관 사칭형_0002_2,"네아 경찰청 금융범죄수사대 박성호 수사관입니다. 통화 놐음 남고 읬으니까 저 듣 고 계시면 대답만 해주세요. 지금 본인 의 퇸 국운행 통장 하나가불법자금 세탁에 사용된걸로 확인됐더 네? 국 민은행의요? 네, 국민은 행 맞고요. 더 나아가서 기업온행 계촤 압수 목록에같이 올라와 있습니다 . 저는 그런거앖는요? 아 , 그게 아니라, 그러니까 지금 썬생님 계촤가 제로 본인이 모르는 사이에 개 설됐는지, 아니면 본이 양두했는지 확인하는 단계저입 니 다 . 본인이 아니러고허시면  빨리 장리됩니타요  수사 차료상으로는 3주전 에 서울 쭉 즤점애서 개설 걸로 나와 있고, 개설  포어통장으로 넘어간 흔적이 잪혔어요. 저희가 이미 좌 치급정 처어리 해놨는대, 남은 타 계네좌도 이 묶일 수 있습니다. 묶인다고요? 네아 압수하고 동결합니다. 그럼 아떻게 하라는 겁니까?  말 끝꺼즤 으세요. 지금은 가족이든 친음구둔누구네한테토 말하지 마요. 틐히 켸에 돈을 옮 기가요나, 금 인하거나, 은행 상담받으면 안 됩니다. 그거 다 기록에어 남습니다. 인보호 차원 에서 비밀 유지필해요. 지굼부타 본인 신원 확인하고 피해자 등록요 진행해야 됩니. 위름 다시 말씀해 주쎄요. 네, 좋습니 다. 그고본인 사용 은위 국뮌 은, 눙혚, 하나은헹 중  무엇인지 확인해야 합늬다. 하나은행이요? , 하나은행도 쓰 쉬네요. 고러그면 즤굼 그 계 꽅리 두 개만 확인하겠습니다. 니 끝자리를 왜 알려줘 돼요?  안 알려주시면 본저인 명의 된 다른 계좌꺼지 겉이음 묶일수 있어 그레요. 지금 버로 알려주세요.요 음,이건 체가 설명을  좀 드리는 건데 사건이 커지면 컴찰 송치 전에 영장 신청까그지갈 수 있습니타. 뭐라고요?그 그래서 제가 지금 이렇게 화 드린 겁니타. 솜기실 필 요 없고요. 아예 모르는 계면 모른다고 하시면 됩니다.음 다어만 모른다고만 하시면 안 되고, 계좌번 호 확은 하셔야 해요 잠깐만요, 금 모하셨죠? 그러면 제 다시 묻겠습니다. 국민은, 하나은헹, 기 업행 중 실제그 사용 계촤거 어디어입 니까? 내? 하나은 행 하나요? 알겠습 니타. 그러 하나은행 계좌반호 뒤 네 차릐 러세요.  지금 바루요.",1,수사기관 사칭형,asr_noise,,
asr_aug_수사기관 사칭형_0003_3,"보세요.네, 금융감독원 조사지원팀니다. 금 본 윈 휴대폰으로 본인 명의 대요포통장 관련 퉁지서가 발 예정이라 먼저 락드렸습니다. 본인 성함이 이지훈네  씨 맞으시죠? . 본 건은 단순 민어원이 늬라 명의도 펌 연루 건입늬. 저희가 검찰청 합동 확인한 결과농협 계좌와 기업은행 계좌가 불법 거래에 사용됐고저 그 명의가 본인으 확인됐습니다. 농요협이요? 저는 농협어 없데요 아, 잠 껀만, 없다고 로 나는 게 니고요. 그러니아까네 인 명의루 개설됐는데 본인이 인지 못 했을 가능이큽니다 현재 계 촤는 이미 지급정지 대상이고 , 추카로 하너온행까치 조회 들어가 있다. 네 하나은행즤요? 네, 그요렇습니다아 지금 조치가그 늦으면 본인 전체 금융 정보가  대상으로 넘어가요. 그래서 말씀드리는 겁다, 지금은어 절대 다 른 사람과 통화시면 언 됩다.아 가족, 우자, 지인, 은행 창구 누구도 안 됩니다. 왜요? 그쪽우 새면 범죄자 쪽에서 회피합니다 본인네한테는 피해자 증 기회가 있어요. 대신 지금부터 제가 묻만 답허셔야 합니. 동화는 녹취 이고요저 이 부운 폰인 동의 기 록됩니다. 네. 최근에 인  신분 증을 맡긴음 적있습니까? 아니요.  그럼 분실이나 사진 전요 송, 대출 비그교 회 같은 거하요신 적은요? 음, 그런아 건 없어요. 네요, 좋습니다. 그러면 명의도용 거능성이 높 고 지금부터 계좌 확윈 절차만 남았습다. 농협 켸좌번호 끝 네 자리, 그리구 하나은행 끝 네 저음리 말씀해 주세요. 어니 그걸 왜저 지굼요? 본인 명 의 확윈용입니다. 지금 안 시면 동결의 귈어짚니. 어, 그니까 쉽게서 지금 협조하셔야 피해자 저리로 넘어가요.  안 그러 범죄 공범 의심으 전환될 도있요습니다. ? 아늬 제가 왜요? 고러니네까요, 걸 막으려고 전화드린 겁니다.요 지금 바요로 말씀해 주세요.",1,수사기관 사칭형,asr_noise,,
asr_aug_수사기관 사칭형_0004_4,"여기 서울중앙지방검철청입니다. 전화 받으시면 끊지 마시고요, 사건펀호부터 안네요드리겠니더어 저는첨범수사음부 도현 검사그입다아 본 앞으로 개설된 국어민행 계가 대저포퉁장으로 확인돼 연드렷습니. 검서늼 이라요 내, 사저입니다. 그리고 추가로 농협 계좌도 같이 업수 목록 있습니다. 본인께서는 전혀 인지음 뭇 하셨다고요? 네. 알겠습니다. 그럼 지금부터는 제가 드리는 지시먼 따라주세 본 사건은 이요미 검거된 보이스싱 조직과 결 있고, 본윈 의 계좌가 자금 세에 쓰습니다. 좌는 이미 동결 조치가 들어갔고아요, 이 상에서 의로 움직이면 압수전환툅니다. 제 거 제가 말씀드리는 건, 지금 이건 피해자 구제 절차라는 겁니다. 아 , 잠깐만요.저 본저인 혹시 주변에아 의 사실 알리네시 안 됩니 다 가족도 안 되고네 회사도 안 되구, 은행도 안 됩니다. 제3자와 공유하시면 조 흐름 깨쳐요저. 왜 비밀로 해야네 하냐고? 범죄자들이 도피할아 시간을 줍 니다. 그러니까 인만네 고 어야 니타. 네? 네. 지요금 메모하저쉴 수 있죠? 사건명은 명 의도용대포장 사건, 분인 계좌가 농협과 국민은행 두 건로 확인됐솝니다. 폰인 명의가 맞는지, 그리 계좌 개설을 하신 적 있는지 인해 야 합니다. 저는 진짜 모르는데요요. 네, 좋습니저다. 그럼 해자 가능성으로 보아겠니다. 다만 확인 절차성 계좌번호 뒤 네 자리와 최근 이체 내역저을말씀해 주셔야 합니다.그걸 왜요? 본인 좌가 범죄 자금과 섞였는지 확인헤야 합니다. 지 바로, 바로 말씀하셔 켸 촤 해제 방향우로 갑니다. 아면 본인 계좌 전부 묶입. 아, 그리고 이 통화는 녹 취됩네니다. 네, 네. 그럼우선 국민은헹 계촤뒤음 네 리부터요. 잠깐만요, 미루시면 안 니다. 지금 바로홬인해주세요.",1,수사기관 사칭형,asr_noise,,
asr_aug_수사기관 사칭형_0005_5,"네, 찰청 사이버수사저과입다 제가지금 먼저 말씀두릴 건데요, 본인 명의 된 하나은행네 이 범네죄 현장에서 발견됐습니더 그리고 농협  계좌도 같이 나왔습니 다 저희가 이미 공조수서 확인해 보 까 포통 명의자거 본인으로 뜹니요.아니 는 그런 적 없는데요음 네, 그라실 쑤 있니다. 그래저서지큼 연락도린 겁니다. 현재 상은 좀 급합다. 본인 계좌가 이믜 급정지 성이고, 추가 확인 없저이 싀간이 지나면 압수영장단계로 넘어갑니더 . 압수요 네, 계좌 압수,리고 출국금지 검토까지 갑니다. 잠깐만요,어 너무 급하. 내아, 급니다어. 그래서 본인께 말씀드리는겁니다. 지금 다 데 전화하지 마세요요 은행도, 가족도, 지 안 니다. 제가 지금 드리는음 철차 외에는 전부 중 단하셔야 해요. 왜요?그 다른 사람이 끼면 인들이 계촤를숨깁다. 그러까 비요밀 유지가 필수입니다요 아, 그고 이건 녹됩니다. 본도 동의하신걸로 처리됩니다 내. 우선 본인 성명 다싀 인하겠습니다. 리네고 국민은행, 하나행아, 기업은행 중 쉴제쑤는 계좌가 있으면 말씀헤 주세요. 처는 국민은헹만 쓰는데요. 아, 국은행만 신타. 좋습다.음 그람 쿡민은행 계좌번호네 앞음자뤼 말고 뒤 내어 자리만 확인하겠슾니타. 아니 그갈 왜? 본요  의인지 확인하고 동결헤아제 절차 넣려면 필요합니다. 지금 안말씀하시면 본인 명의 전체가 연쇄 동결될 수 있씁니다.  아음,그게 아니라, 크러늬 금 거 사기치는 게 아라 수사절저차입니다 . 본인 피해 막으려고 하는 거예요. 네, 지 금아 바로 불러새요. 잠깐만, 메모 춘비퇴셨오 계좌번호 뒤 내 자리 말요씀하시고, 최큰 모르는 이체나 입금 받어은 적 는지요 도 같의 말씀해 주세요.",1,수사기관 사칭형,asr_noise,,
asr_aug_수사기관 사칭형_0006_6,"여보세요,네 김○○ 씨 되십니까네?네, 서울중앙지방검청 첨단범죄수사부읩니다.지금 통화 능하지 먼저 확인두리고요, 본 건 서어 음 씀드리자면 산생 명의로 개설된 농협 계어좌가 대통장으로 확인돼서 연락드렸습니. 아니요, 저는 그런 커 한 척 없는데요? 아 잠깐만요 가 지금설명도리네는  게 아 직 끝나지 않았습니다. 선생네님 명의로 된 계좌 범죄조직네 좌 연결된  정황이 나왔고,음 이건 단네순 참고가 아니 수사 대상입니더.그 지금 바로 확인안 싀면 계좌  지급정지, 그러 쉽게 말하면 묶인다고 요. 그리고 추가로 압수 절까치 들어갈 수 있습그니다. 네? 저 진짜 모르논데요 네, 모르쉬는 건 알겠고요네 그래서 더 전화드린 겁니다. 본인이 직접 개그설하지 않았더라도 캐인정보가 출면 이런 일이 생깁니다. 지금 여기서 중요요한 건 제 자테 절대 말씀하시면  안된다 겁니다그 가좈분, 지인분, 쥑장 쪽도저요. 왜냐하면 수사 보안상 외네부루 새면  안 되고, 자료가 다 켜음버그립니다. 지금 지금 바로 확인해야 해요. 의용인지, 아니면 켸좌를넘긴 건지 구분아해야 합늬다.산생님, 농협 말고 또 하나행 쓰시는 거 있 네 ? 하나은행이요 네, 저저희 키록에 나옵니다. 그 계좌 끝자 확인해 주셔 허고요. 음,요 혹시 휴대폰 옆에 메모음할 수 있으시면 서건번호 적으십시오. 서울중 04-1847번입뉘다. 지금 이 통화는 놐취 됩니다. 아시? . 그리고 말씀는데아 지금 제 즤시대로 하쎠야 계좌 정지전이라도 피해를 먹을 수 있습니다. 우선타에게 락하 마 시고,어  은행도 바로 전화하지 마세요. 지아금 은그행에 따로전화하면 건아이 새어 나가고, 오히려 본인 계좌 전보 동결 수 윘습니다. 제가 제가 드리 말씀 끝나면 홬인 철차 안내드리겟습니다. 네, 네. 그니까 본인 명의 농혚하고 나은행 윕출금 계좌 있으면 끝 자리저부 터아 말씀해 주세요. 잠만요, 지굼 가 말씀드릐는 건, 이 본인 보호 차원 윕니다.",1,수사기관 사칭형,asr_noise,,
asr_aug_수사기관 사칭형_0007_7,"네, 켱찰음청 금융죄수계입니다. 황○○음 씨 맞으시? 아 , 맞다고요? 좋습니다.그 지금부짧게 말씀드릴개요. 저희가최 검거한 보이스싱 조직에음서 선생님 명의 국민은어행 통장과기업행 장이 압수물에서 너왔습니다. ?어 저는국은 행만 쓰는데 기업은행은 없는데요? 음, 그게 바로 명의아도용 가능저성이 있어서 연락드린 겁네니다. 지금 조직원 진술 에 따르면 대포동장어 모칩책이 선님 정보로 계좌를 만들었거나, 아니면 선님음이 타인에게켸좌를 넘겼 가능성 있어아요. 어니 그그랄 릐가 없논요. 아  참깐만아요,아 그럴 리가네 없는 말씀은 이해헙니다 그런데 저희가  확읜어자료에는저 이미 계좌 추적 일부 끝났고,해 계좌 범죄 자금이 흘러건 정황이 있습니다. 구서 지 바로 사실관계를 정그리해야 합니다. 지금 이 계좌들, 동네결 안 퇴 하려면 선 생님 본인 확인이 필요허고요.가촉한테도 절대 말쏨하 시면 언 됩 니다. 특휘 배우자,  자녀 동료, 누구든지요. 외부로 나가면어 증거멸로 오해받을 수 있습니다. 네,  근데 제가 뭘 해야 되는대요? 네 우선어 메아모 허세요. 서울방감찰청 협조 사건으로 이 첩 태고 사건어번호는 11요49-저저7입다. 그리고 선쌩님 명의로된 쿡민은행, 기업은행 두 계좌  본인이 실재 사용하는 계좌가 있는지, 끝차리 네 자만 말씀해  주세요. 아니 그건 왜요?  본윈 명의 계좌가 맞는아지 대조요해야 합니다. 지금 언 하면  계 압 절차가 진저행되고, 금융거래가 천부 막 수 있어 요. 네, 그리고 혹시 최근에 신분증 사쥔을 누쿤가에 보낸 젘 있습니까? 음,  없는데.  예, 없으시어면 더 다행입니다아 그럼 지시대로 하씨 됩니다. 제자와 통화하지 마시고, 지굼이  자리에서만 답변세. 제가 제거 쉬 겟습니다. 국민은헹어 끝자리, 기업은 행 끝자리말씀헤 주세요.",1,수사기관 사칭형,asr_noise,,
asr_aug_수사기관 사칭형_0008_8,"깐만요,그 통화 되니까? 네 금융감톡원 초싸팀입니다. 박△△ 씨저 본인이시고요 네.  컨은 탄순 안내가 아니라 명의도용 관 긴급 확인입니다. 생그님 명의로 된 하은행 계좌 범요죄에 사용 사실 이음 확인됏고, 추가로 농협 계좌도 연동돼 있습니다네 아니 저는 하나은행  쓰는데요그 네, 그래서 금 연락드뤼저논  겁니다.  인이 모 르는 사이에  켸좌가 개설됐거나 아니면  누군가에게 계좌정를 넘겼을 수 있씁니다.쥐금 상황이 가벼온 게 아닙니다.계좌거 동결면 출금그 이체, 카드사용그까지 전부 먹힙니다. 그리고 검쪽오로 어카면 업수네 절차까아지 이어질 수 있아요. 잠만요, 제요가어 럼 뭘 해그야 하는데요? 오선 주변 화하 머세요음. 지인, 족, 은행 창네구, 전부요. 제3자 접촉이 되 확읜이 지연되고, 선생님 명의가 더 위험해집다. , 본인이 직접 확인해야 니다. 제요가 지금 말씀드아리는계좌 나은행과 농입니다. 본인 명의로 퇸 적이 한 번도 없네다고 하셔음도, 통신귀록과요 개설 지 확이 필요아합늬다. 네? 개설쥐첨아이? 네, 지금 저희 전산상으 로 는 서울 쪽 지점이 찍혀 있습니다. 그어래서 선생님 이 이체나 인증어번호를 받으  있는도  봐 야 합니다 . 아 잠깐 그 없어요. 좋습니다. 그 제가 지시하는그 대로 메모하세요그 사건번호 202 4-0613, 금융범죄 연계 의도용 사건입아니더요 그리고 이 통화 녹취됩뉘 다. 산생님, 지금 로 본인 명의 계번호  네 자만 확인해 주시면 됩니다. 아니 그게 왜 필요저해요? 좌 추적울 위한 본인 대조입니다. 지금 하시 면 계 전체가 잠정 지급정루 들어갑니다 .",1,수사기관 사칭형,asr_noise,,
asr_aug_수사기관 사칭형_0009_9,"여보세요, 서네울중앙지방검찰청 수사관입니타음 이○○ 씨 통화 가능허 십 니까네? 네그  지금 말씀드릴 건데, 선생님 명의로개설된 기업운행 통장이 대통장으로 잡혔니타. 아, 저는 기업온행 없어요아 그러 더 제입니다. 본인 모르게 명의가 도용 됐거, 개인정보가 유퇸  니다. 저희가 지큼 수 휴대폰하코 통장 목애서 선님 이름이 나왔고, 범죄조직 자금이 그 계좌로 들저어간 흔적이 있습니다. 네? 아니 저 정말 몰라요저 음, 모르신더는 건 인정합니다. 그래서협조만 시면 됩니네다. 태신네 지어금 이건 비밀 유지 중요합니다. 가분어에게 말하지 마저시구, 친구분들한테 절대 말저씀 마세 요. 왜냐면 지금 이 단계애서 외부 연락이 들어가면 계촤 추이  니다 . 본 명의 다른 계좌, 국민은행이나 하나운요행두 캍이 확인해야 합음다. 깐만요, 국민은행 은 아. 네, 좋습니다.  끝자리 말씀 주세요. 니 왜 끝자리를 멀씀드려야 하죠? 본인 확인 절차입니다음.그리고 지금 파로 , 바로 안 하시면 국믠은 행까 동결 수 있습니. 계 지청지는 쓉게 말허면 돈을 못 빼게 막는 거예요. 아 잠껀, 그럼 제가 운행가면 되나요?음 어니요어지금은 윔의로 가시면 안 됩니다. 사팀에서 안내한 뒤 움직이셔야 합니다. 지금 통화는 녹취되고 있고, 본인 진술이 그데로 기록됩니다. 선님이 피해자인지 공범인지 구분해야 하니까요. 네? 공범이요 네 오해 앖게 말쑴드리면 현재는확인  단켸입니다. 그라까 제가 제가드리는 문에만 답시면 됩니다. 기업은행 계 없으시고, 국민은행 계좌는 사용중이시죠? 끝자리 멀씀그해 주세요.",1,수사기관 사칭형,asr_noise,,
asr_aug_수사기관 사칭형_0010_10,"네, 받우셨어습니까네 경음찰청 사이버수사어대 다 정네□□ 씨 함 멎으쉬죠? 아, 맞다고. 좋 습니다. 본요인 명의 퇸 국민은행과 하나은행 계 보이스피싱 조직 자금 회수 과정에써 확됐음습니다아 지금 이 계좌들 때 문애 본인도 조사를 으실 수 어요. 아니 저는 그런 계 데요? 네, 그래 바로 확인 드리어눈 겁다그 대포통으 쓰였는지음 아니면 명의도지네 구분해야 든요. 지금 시간이 많쥐 않습니다. 저희어가 이뮈 부 계는 동결 요청을 넣어놨고아, 추가로 확인 안 되면 전 압수 절차로 어갈 수 있음습니다저 음 그러면 제가어 땋게 해야 돼요? 우선 제  외에는 아무  말도 하지 마세네요. 주변 람에 연락하면 안 툅니다.어 특히 은행 직원에게도 미리 말하네지 마시고요. 수어싸 보안상 제그자 접촉 금즤입니다. 아저 그리고 지 금 계촤번후를 바루 확인해 주야 합니 다 국민은행하고 하나은행,둘  중 제 쓰는 계좌가 있으면 끝 네 자리불러주세요. 네? 그걸 왜요음 본인 명인지 확해야 하고, 범죄자들이 용한 계좌와 대조해야 합니다. 잠깐만요, 제가 메무게요. 촣습니다.음 서지방검찰청 협주건, 사건번호눈 24저-33입니다. 이 통화 녹취 됩니다. 선생님 ,  지금 파로 확안 하어 면 계좌가 묶이고, 경우에 따라 출석저요구서 나갈 수 있습니다. 그러니까 지금 제가 말씀드리 데로 끝자리터 불러주세. 아니 저 진 몰라서요. 네, 몰도 괜습니다. 다만 치금 즉 협조하셔야 본 피해를 막솝니다.",1,수사기관 사칭형,asr_noise,,
